period,time_hour,series,value
33,8.25,task_release_worst_teu,35.0
34,8.5,task_release_worst_teu,70.0
35,8.75,task_release_worst_teu,70.0
36,9.0,task_release_worst_teu,70.0
37,9.25,task_release_worst_teu,70.0
38,9.5,task_release_worst_teu,105.0
39,9.75,task_release_worst_teu,105.0
40,10.0,task_release_worst_teu,105.0
41,10.25,task_release_worst_teu,105.0
42,10.5,task_release_worst_teu,105.0
43,10.75,task_release_worst_teu,105.0
44,11.0,task_release_worst_teu,105.0
45,11.25,task_release_worst_teu,105.0
46,11.5,task_release_worst_teu,105.0
47,11.75,task_release_worst_teu,105.0
48,12.0,task_release_worst_teu,105.0
49,12.25,task_release_worst_teu,105.0
50,12.5,task_release_worst_teu,105.0
51,12.75,task_release_worst_teu,105.0
52,13.0,task_release_worst_teu,140.0
53,13.25,task_release_worst_teu,140.0
54,13.5,task_release_worst_teu,140.0
55,13.75,task_release_worst_teu,140.0
56,14.0,task_release_worst_teu,140.0
57,14.25,task_release_worst_teu,140.0
58,14.5,task_release_worst_teu,140.0
59,14.75,task_release_worst_teu,140.0
60,15.0,task_release_worst_teu,140.0
61,15.25,task_release_worst_teu,140.0
62,15.5,task_release_worst_teu,140.0
63,15.75,task_release_worst_teu,140.0
64,16.0,task_release_worst_teu,140.0
65,16.25,task_release_worst_teu,140.0
66,16.5,task_release_worst_teu,140.0
67,16.75,task_release_worst_teu,140.0
68,17.0,task_release_worst_teu,140.0
69,17.25,task_release_worst_teu,140.0
70,17.5,task_release_worst_teu,140.0
71,17.75,task_release_worst_teu,140.0
72,18.0,task_release_worst_teu,140.0
73,18.25,task_release_worst_teu,140.0
74,18.5,task_release_worst_teu,140.0
75,18.75,task_release_worst_teu,140.0
76,19.0,task_release_worst_teu,140.0
77,19.25,task_release_worst_teu,140.0
78,19.5,task_release_worst_teu,140.0
79,19.75,task_release_worst_teu,140.0
80,20.0,task_release_worst_teu,140.0
81,20.25,task_release_worst_teu,140.0
82,20.5,task_release_worst_teu,140.0
83,20.75,task_release_worst_teu,140.0
84,21.0,task_release_worst_teu,140.0
85,21.25,task_release_worst_teu,140.0
86,21.5,task_release_worst_teu,140.0
87,21.75,task_release_worst_teu,140.0
88,22.0,task_release_worst_teu,140.0
89,22.25,task_release_worst_teu,140.0
90,22.5,task_release_worst_teu,140.0
91,22.75,task_release_worst_teu,140.0
92,23.0,task_release_worst_teu,140.0
93,23.25,task_release_worst_teu,140.0
94,23.5,task_release_worst_teu,140.0
95,23.75,task_release_worst_teu,140.0
