period,agv_charge_count,agv_charge_power_rt_mw,agv_container_count,agv_idle_count,agv_lohc_count,backlog,backlog_tasks,charge_deviation_mw,charge_deviation_negative_mw,charge_deviation_positive_mw,grid_buy_rt_mw,grid_deviation_mw,grid_deviation_negative_mw,grid_deviation_positive_mw,grid_rt_mw,grid_sell_rt_mw,hydrogen_inventory,hydrogen_inventory_kg,hydrogen_to_lohc_kg,lohc_deviation_mw,lohc_deviation_negative_mw,lohc_deviation_positive_mw,lohc_inventory,lohc_inventory_kg,lohc_outbound_kg,lohc_outbound_normalized,lohc_power_rt_mw,lohc_production_kg,soc,spill_deviation_mw,spill_deviation_negative_mw,spill_deviation_positive_mw,spill_rt_mw,task_done
61,0.0,0.0,34.5679012345679,7.105427357601002e-15,25.432098765432094,0.0,0.0,0.0,-0.0,0.0,34.997297297297294,0.0,7.105427357601002e-15,0.0,34.997297297297294,0.0,0.3230272066376977,662.2057736072802,20.40816326530555,0.0,5.6343818499726694e-15,0.0,0.8590828924162252,902.0370370370364,162.1296296296296,0.1544091710758377,0.19999999999999438,19.99999999999944,0.6900358620639938,0.0,-0.0,0.0,0.0,140.0
62,0.0,0.0,34.5679012345679,25.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,38.116216216216216,1.1999999999999935,0.0,1.1999999999999957,38.116216216216216,0.0,0.3149509008919323,645.6493468284611,142.85714285714286,1.2,0.0,1.2,0.723721340388006,759.9074074074063,0.0,0.0,1.4,140.0,0.6771787192068509,0.0,-0.0,0.0,0.0,140.0
63,0.0,0.0,34.5679012345679,25.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,38.08738738738739,0.0,0.0,0.0,38.08738738738739,0.0,0.24902228143623964,510.49567694429123,20.408163265306122,0.0,-0.0,0.0,0.8570546737213393,899.9074074074063,0.0,0.0,0.2,20.0,0.6697713117994435,0.0,-0.0,0.0,0.0,140.0
64,0.0,0.0,34.5679012345679,25.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,37.0963963963964,0.0,0.0,0.0,37.0963963963964,0.0,0.2443279882151938,500.8723758411473,20.408163265306122,0.0,-0.0,0.0,0.8761022927689583,919.9074074074063,0.0,0.0,0.2,20.0,0.6623639043920361,0.0,-0.0,0.0,0.0,140.0
65,4.00000000000001,0.6000000000000014,34.5679012345679,21.43209876543209,0.0,0.0,0.0,0.0,-0.0,0.0,37.96666666666667,0.0,0.0,0.0,37.96666666666667,0.0,0.23800531859335694,487.91090311638175,20.408163265306122,0.0,-0.0,0.0,0.8951499118165774,939.9074074074063,0.0,0.0,0.2,20.0,0.6549564969846287,0.0,-0.0,0.0,0.0,140.0
66,0.0,0.0,34.5679012345679,25.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,34.00630630630631,0.0,0.0,0.0,34.00630630630631,0.0,0.23306050592603555,477.7740371483729,20.408163265306122,0.0,-0.0,0.0,0.9141975308641965,959.9074074074064,0.0,0.0,0.2,20.0,0.6541919467200784,0.0,-0.0,0.0,0.0,140.0
67,0.48258723984149177,0.07238808597622376,34.5679012345679,24.94951152559061,0.0,0.0,0.0,0.0,-0.0,0.0,34.88950520309334,0.0,0.0,0.0,34.88950520309334,0.0,0.22773991408930086,466.8668238830668,20.408163265306122,0.0,-0.0,0.0,0.9332451499118156,979.9074074074064,0.0,0.0,0.2,20.0,0.646784539312671,0.0,-0.0,0.0,0.0,140.0
68,0.0,0.0,34.5679012345679,25.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,37.36666666666667,0.0,0.0,0.0,37.36666666666667,0.0,0.22292036114511726,456.9867403474904,20.408163265306122,0.0,-0.0,0.0,0.9522927689594347,999.9074074074065,0.0,0.0,0.2,20.0,0.6401785714285718,0.0,-0.0,0.0,0.0,140.0
69,0.0,0.0,34.5679012345679,7.105427357601002e-15,25.432098765432094,0.0,0.0,0.0,-0.0,0.0,37.45675675675676,0.0,0.0,0.0,37.45675675675676,0.0,0.2169734706926937,444.7956149200221,20.408163265306122,0.0,-0.0,0.0,0.9713403880070538,1019.9074074074065,162.1296296296296,0.1544091710758377,0.2,20.0,0.6327711640211644,0.0,-0.0,0.0,0.0,140.0
70,0.0,0.0,34.5679012345679,7.105427357601002e-15,25.432098765432094,0.0,0.0,0.0,-0.0,0.0,35.35765765765766,0.0,0.0,0.0,35.35765765765766,0.0,0.21165287885595901,433.888401654716,20.408163265306122,0.0,-0.0,0.0,0.8359788359788352,877.7777777777769,162.1296296296296,0.1544091710758377,0.2,20.0,0.6199140211640215,0.0,-0.0,0.0,0.0,140.0
71,0.0,0.0,34.5679012345679,25.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,39.07837837837838,0.0,0.0,0.0,39.07837837837838,0.0,0.20620702729608656,422.7244059569774,20.408163265306122,0.0,2.831068712794149e-15,0.0,0.7006172839506165,735.6481481481474,0.0,0.0,0.2,20.0,0.6070568783068786,0.0,-0.0,0.0,0.0,140.0
72,0.0,0.0,34.5679012345679,25.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,38.17747747747748,0.0,0.0,0.0,38.17747747747748,0.0,0.1995085785048364,408.9925859349146,20.408163265306122,0.0,-0.0,0.0,0.7196649029982356,755.6481481481474,0.0,0.0,0.2,20.0,0.5996494708994712,0.0,-0.0,0.0,0.0,140.0
73,0.0,0.0,34.5679012345679,25.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,36.73603603603604,0.0,0.0,0.0,36.73603603603604,0.0,0.19180805192848402,393.20650645339225,20.408163265306122,0.0,-0.0,0.0,0.7387125220458547,775.6481481481475,0.0,0.0,0.2,20.0,0.5922420634920638,0.0,-0.0,0.0,0.0,140.0
74,0.0,0.0,34.5679012345679,25.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,37.72702702702703,0.0,0.0,0.0,37.72702702702703,0.0,0.18536012258350937,379.9882512961942,20.408163265306122,0.0,-0.0,0.0,0.7577601410934738,795.6481481481475,0.0,0.0,0.2,20.0,0.5848346560846563,0.0,-0.0,0.0,0.0,140.0
75,4.0,0.6,34.5679012345679,21.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,36.70540540540541,0.0,0.0,0.0,36.70540540540541,0.0,0.18091634880873908,370.87851505791514,20.408163265306122,0.0,-0.0,0.0,0.7768077601410929,815.6481481481475,0.0,0.0,0.2,20.0,0.5774272486772489,0.0,-0.0,0.0,0.0,140.0
76,8.0,1.2,34.5679012345679,17.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,37.3954954954955,0.0,0.0,0.0,37.3954954954955,0.0,0.1750947180794533,358.94417206287926,20.408163265306122,0.0,-0.0,0.0,0.795855379188712,835.6481481481476,0.0,0.0,0.2,20.0,0.5766626984126987,0.0,-0.0,0.0,0.0,140.0
77,4.0,0.6,34.5679012345679,21.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,37.06576576576577,0.0,0.0,0.0,37.06576576576577,0.0,0.1715277623666474,351.6319128516272,20.408163265306122,0.0,-0.0,0.0,0.814902998236331,855.6481481481476,0.0,0.0,0.2,20.0,0.5825410052910056,0.0,-0.0,0.0,0.0,140.0
78,0.0,0.0,34.5679012345679,25.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,34.483783783783785,0.0,0.0,0.0,34.483783783783785,0.0,0.16783554693070374,344.0628712079427,20.408163265306122,0.0,-0.0,0.0,0.8339506172839501,875.6481481481477,0.0,0.0,0.2,20.0,0.5817764550264554,0.0,-0.0,0.0,0.0,140.0
79,0.0,0.0,34.5679012345679,25.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,35.65495495495496,0.0,0.0,0.0,35.65495495495496,0.0,0.16376755232534676,335.72348226696084,20.408163265306122,0.0,-0.0,0.0,0.8529982363315692,895.6481481481477,0.0,0.0,0.2,20.0,0.574369047619048,0.0,-0.0,0.0,0.0,140.0
80,0.0,0.0,34.5679012345679,7.105427357601002e-15,25.432098765432094,0.0,0.0,0.0,-0.0,0.0,35.65495495495496,2.999999999999992,0.0,3.0,35.65495495495496,0.0,0.16245527162902076,333.0333068394926,20.408163265306122,0.0,-0.0,0.0,0.8720458553791883,915.6481481481477,162.1296296296296,0.1544091710758377,0.2,20.0,0.5669616402116405,0.0,-0.0,0.0,0.0,140.0
81,0.0,0.0,34.5679012345679,25.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,31.87117117117117,2.999999999999999,0.0,2.9999999999999964,31.87117117117117,0.0,0.15951461453190374,327.00495979040267,20.408163265306122,0.0,-0.0,0.0,0.7366843033509697,773.5185185185181,0.0,0.0,0.2,20.0,0.5541044973544976,0.0,-0.0,0.0,0.0,140.0
82,0.0,0.0,34.5679012345679,25.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,26.91621621621622,3.000000000000001,0.0,3.000000000000007,26.91621621621622,0.0,0.15657395743478672,320.97661274131275,20.408163265306122,0.0,-0.0,0.0,0.7557319223985888,793.5185185185182,0.0,0.0,0.2,20.0,0.5466970899470902,0.0,-0.0,0.0,0.0,140.0
83,0.0,0.0,34.5679012345679,25.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,25.92522522522523,6.000000000000001,0.0,6.000000000000007,25.92522522522523,0.0,0.15889420870945611,325.73312785438503,20.408163265306122,0.0,-0.0,0.0,0.7747795414462079,813.5185185185182,0.0,0.0,0.2,20.0,0.5392896825396828,0.0,-0.0,0.0,0.0,140.0
84,0.0,0.0,34.5679012345679,7.105427357601002e-15,25.432098765432094,0.0,0.0,0.0,-0.0,0.0,18.907207207207207,2.9999999999999973,0.0,3.0,18.907207207207207,0.0,0.16810374475670298,344.6126767512411,20.408163265306122,0.0,-0.0,0.0,0.793827160493827,833.5185185185182,162.1296296296296,0.1544091710758377,0.2,20.0,0.5318822751322754,0.0,-0.0,0.0,0.0,140.0
85,0.0,0.0,34.5679012345679,25.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,24.222522522522524,3.000000000000001,0.0,3.0000000000000036,24.222522522522524,0.0,0.17869113775846532,366.3168324048539,20.408163265306122,0.0,-0.0,0.0,0.6584656084656083,691.3888888888887,0.0,0.0,0.2,20.0,0.5190251322751325,0.0,-0.0,0.0,0.0,140.0
86,0.0,0.0,34.5679012345679,7.105427357601002e-15,25.432098765432094,0.0,0.0,0.0,-0.0,0.0,20.862162162162164,3.000000000000001,0.0,3.0000000000000036,20.862162162162164,0.0,0.18652281685119668,382.3717745449532,20.408163265306122,0.0,-0.0,0.0,0.6775132275132274,711.3888888888888,162.1296296296296,0.1544091710758377,0.2,20.0,0.511617724867725,0.0,-0.0,0.0,0.0,140.0
87,4.0,0.6,34.5679012345679,21.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,13.39009009009009,0.0,0.0,1.7763568394002505e-15,13.39009009009009,0.0,0.1869641722787995,383.276553171539,20.408163265306122,0.0,-0.0,0.0,0.5421516754850088,569.2592592592592,0.0,0.0,0.2,20.0,0.4987605820105822,0.0,-0.0,0.0,0.0,140.0
88,0.0,0.0,34.5679012345679,7.105427357601002e-15,25.432098765432094,0.0,0.0,0.0,-0.0,0.0,13.150450450450451,0.0,0.0,0.0,13.150450450450451,0.0,0.18790656659895338,385.2084615278544,20.408163265306122,0.0,1.0547118733938987e-15,0.0,0.5611992945326278,589.2592592592592,162.1296296296296,0.1544091710758377,0.2,20.0,0.49799603174603196,0.0,-0.0,0.0,0.0,140.0
89,0.0,0.0,34.5679012345679,25.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,14.411711711711712,0.0,0.0,0.0,14.411711711711712,0.0,0.19172993455127604,393.0463658301159,20.408163265306122,0.0,-0.0,0.0,0.4258377425044092,447.1296296296297,0.0,0.0,0.2,20.0,0.4851388888888891,0.0,-0.0,0.0,0.0,140.0
90,4.0,0.6,34.5679012345679,21.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,15.84954954954955,0.0,0.0,1.7763568394002505e-15,15.84954954954955,0.0,0.1950522636110476,399.8571404026476,20.408163265306122,0.0,-0.0,0.0,0.44488536155202824,467.1296296296296,0.0,0.0,0.2,20.0,0.4777314814814817,0.0,-0.0,0.0,0.0,140.0
91,4.0,0.6,34.5679012345679,21.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,16.57027027027027,0.0,0.0,0.0,16.57027027027027,0.0,0.19662095654689035,403.07296092112523,20.408163265306122,0.0,-0.0,0.0,0.46393298059964727,487.1296296296296,0.0,0.0,0.2,20.0,0.47696693121693146,0.0,-0.0,0.0,0.0,140.0
92,0.0,0.0,34.5679012345679,7.105427357601002e-15,25.432098765432094,0.0,0.0,0.0,-0.0,0.0,20.835135135135133,0.0,3.552713678800501e-15,0.0,20.835135135135133,0.0,0.20119588283803963,412.45155981798126,20.408163265306122,0.0,-0.0,0.0,0.4829805996472663,507.1296296296296,162.1296296296296,0.1544091710758377,0.2,20.0,0.4762023809523812,0.0,-0.0,0.0,0.0,140.0
93,1.3452807646354488,0.2017921146953173,34.5679012345679,24.086818000796654,0.0,0.0,0.0,0.2017921146953173,0.0,0.2017921146953173,23.55944977235297,0.20179211469531624,0.0,0.2017921146953121,23.55944977235297,0.0,0.20476873134408674,419.7758992553778,20.408163265306122,0.0,-0.0,0.0,0.34761904761904766,365.00000000000006,0.0,0.0,0.2,20.0,0.46334523809523837,0.0,-0.0,0.0,0.0,140.0
94,4.00000000000001,0.6000000000000014,34.5679012345679,21.43209876543209,0.0,0.0,0.0,0.0,-0.0,0.0,21.22792792792793,0.0,0.0,0.0,21.22792792792793,0.0,0.20157755480069417,413.2339873414231,20.408163265306122,0.0,-0.0,0.0,0.3666666666666667,385.00000000000006,0.0,0.0,0.2,20.0,0.4581719576719577,0.0,-0.0,0.0,0.0,140.0
95,0.0,0.0,34.5679012345679,25.4320987654321,0.0,0.0,0.0,0.0,-0.0,0.0,20.718018018018018,0.0,0.0,0.0,20.718018018018018,0.0,0.194879106009444,399.5021673193602,20.408163265306122,0.0,-0.0,0.0,0.38571428571428573,405.0,0.0,0.0,0.2,20.0,0.45740740740740743,0.0,-0.0,0.0,0.0,140.0
96,,,,,,0.0,0.0,,,,,,,,,,0.1878048780487805,385.0,,,,,0.40476190476190477,425.0,,,,,0.45,,,,,
